Time,GSR
'0:1:36.6,1.0156
'0:1:36.7,1.0171
'0:1:36.8,1.0191
'0:1:36.9,1.0212
'0:1:37.0,1.0223
'0:1:37.1,1.0232
'0:1:37.2,1.0244
'0:1:37.3,1.0256
'0:1:37.4,1.0267
'0:1:37.5,1.0273
'0:1:37.6,1.0276
'0:1:37.7,1.0283
'0:1:37.8,1.0288
'0:1:37.9,1.0293
'0:1:38.0,1.0294
'0:1:38.1,1.0298
'0:1:38.2,1.0304
'0:1:38.3,1.0305
'0:1:38.4,1.0307
'0:1:38.5,1.0309
'0:1:38.6,1.0311
'0:1:38.7,1.0311
'0:1:38.8,1.0313
'0:1:38.9,1.0315
'0:1:39.0,1.0316
'0:1:39.1,1.0319
'0:1:39.2,1.0321
'0:1:39.3,1.0327
'0:1:39.4,1.0328
'0:1:39.5,1.0327
'0:1:39.6,1.0327
