Time
'0:4:30.2,0.9768
'0:4:30.3,0.9765
'0:4:30.4,0.9762
'0:4:30.5,0.9760
'0:4:30.6,0.9756
'0:4:30.7,0.9753
'0:4:30.8,0.9751
'0:4:30.9,0.9747
'0:4:31.0,0.9745
'0:4:31.1,0.9742
'0:4:31.2,0.9740
'0:4:31.3,0.9738
'0:4:31.4,0.9736
'0:4:31.5,0.9735
'0:4:31.6,0.9735
'0:4:31.7,0.9736
'0:4:31.8,0.9736
'0:4:31.9,0.9736
'0:4:32.0,0.9740
'0:4:32.1,0.9742
'0:4:32.2,0.9748
'0:4:32.3,0.9753
'0:4:32.4,0.9759
'0:4:32.5,0.9767
'0:4:32.6,0.9782
'0:4:32.7,0.9811
'0:4:32.8,0.9828
'0:4:32.9,0.9825
'0:4:33.0,0.9820
'0:4:33.1,0.9813
'0:4:33.2,0.9806
'0:4:33.3,0.9799
'0:4:33.4,0.9795
'0:4:33.5,0.9788
'0:4:33.6,0.9782
'0:4:33.7,0.9777
'0:4:33.8,0.9772
'0:4:33.9,0.9767
'0:4:34.0,0.9763
'0:4:34.1,0.9758
'0:4:34.2,0.9753
'0:4:34.3,0.9749
'0:4:34.4,0.9745
'0:4:34.5,0.9740
'0:4:34.6,0.9738
'0:4:34.7,0.9734
'0:4:34.8,0.9730
'0:4:34.9,0.9726
'0:4:35.0,0.9723
'0:4:35.1,0.9720
'0:4:35.2,0.9717
'0:4:35.3,0.9715
'0:4:35.4,0.9715
'0:4:35.5,0.9715
'0:4:35.6,0.9718
'0:4:35.7,0.9721
'0:4:35.8,0.9721
'0:4:35.9,0.9719
'0:4:36.0,0.9721
'0:4:36.1,0.9731
'0:4:36.2,0.9734
'0:4:36.3,0.9728
'0:4:36.4,0.9724
'0:4:36.5,0.9721
'0:4:36.6,0.9716
'0:4:36.7,0.9713
'0:4:36.8,0.9709
'0:4:36.9,0.9705
'0:4:37.0,0.9703
'0:4:37.1,0.9699
'0:4:37.2,0.9696
'0:4:37.3,0.9693
'0:4:37.4,0.9689
'0:4:37.5,0.9686
'0:4:37.6,0.9683
'0:4:37.7,0.9680
'0:4:37.8,0.9677
'0:4:37.9,0.9672
'0:4:38.0,0.9670
'0:4:38.1,0.9667
'0:4:38.2,0.9664
'0:4:38.3,0.9660
'0:4:38.4,0.9658
'0:4:38.5,0.9656
'0:4:38.6,0.9654
'0:4:38.7,0.9650
'0:4:38.8,0.9647
'0:4:38.9,0.9642
'0:4:39.0,0.9640
'0:4:39.1,0.9638
'0:4:39.2,0.9635
'0:4:39.3,0.9632
'0:4:39.4,0.9630
'0:4:39.5,0.9627
'0:4:39.6,0.9624
'0:4:39.7,0.9622
'0:4:39.8,0.9618
'0:4:39.9,0.9614
'0:4:40.0,0.9612
'0:4:40.1,0.9609
'0:4:40.2,0.9606
'0:4:40.3,0.9601
'0:4:40.4,0.9599
'0:4:40.5,0.9596
'0:4:40.6,0.9592
'0:4:40.7,0.9589
'0:4:40.8,0.9587
'0:4:40.9,0.9582
'0:4:41.0,0.9580
'0:4:41.1,0.9577
'0:4:41.2,0.9575
'0:4:41.3,0.9571
'0:4:41.4,0.9568
'0:4:41.5,0.9565
'0:4:41.6,0.9563
'0:4:41.7,0.9561
'0:4:41.8,0.9558
'0:4:41.9,0.9553
'0:4:42.0,0.9551
'0:4:42.1,0.9549
'0:4:42.2,0.9546
'0:4:42.3,0.9543
'0:4:42.4,0.9540
'0:4:42.5,0.9537
'0:4:42.6,0.9534
'0:4:42.7,0.9531
'0:4:42.8,0.9528
'0:4:42.9,0.9525
'0:4:43.0,0.9522
'0:4:43.1,0.9518
'0:4:43.2,0.9515
'0:4:43.3,0.9514
'0:4:43.4,0.9511
'0:4:43.5,0.9508
'0:4:43.6,0.9505
'0:4:43.7,0.9502
'0:4:43.8,0.9499
'0:4:43.9,0.9495
'0:4:44.0,0.9493
'0:4:44.1,0.9490
'0:4:44.2,0.9489
'0:4:44.3,0.9486
'0:4:44.4,0.9483
'0:4:44.5,0.9480
'0:4:44.6,0.9477
'0:4:44.7,0.9474
'0:4:44.8,0.9471
'0:4:44.9,0.9467
'0:4:45.0,0.9467
'0:4:45.1,0.9464
'0:4:45.2,0.9460
'0:4:45.3,0.9457
'0:4:45.4,0.9454
'0:4:45.5,0.9450
'0:4:45.6,0.9447
'0:4:45.7,0.9444
'0:4:45.8,0.9442
'0:4:45.9,0.9439
'0:4:46.0,0.9436
'0:4:46.1,0.9432
'0:4:46.2,0.9430
'0:4:46.3,0.9427
'0:4:46.4,0.9424
'0:4:46.5,0.9421
'0:4:46.6,0.9419
'0:4:46.7,0.9416
'0:4:46.8,0.9413
'0:4:46.9,0.9410
'0:4:47.0,0.9410
'0:4:47.1,0.9406
'0:4:47.2,0.9403
'0:4:47.3,0.9400
'0:4:47.4,0.9398
'0:4:47.5,0.9394
'0:4:47.6,0.9391
'0:4:47.7,0.9388
'0:4:47.8,0.9387
'0:4:47.9,0.9384
'0:4:48.0,0.9384
'0:4:48.1,0.9381
'0:4:48.2,0.9378
'0:4:48.3,0.9377
'0:4:48.4,0.9376
'0:4:48.5,0.9375
'0:4:48.6,0.9373
'0:4:48.7,0.9371
'0:4:48.8,0.9369
'0:4:48.9,0.9366
'0:4:49.0,0.9366
'0:4:49.1,0.9363
'0:4:49.2,0.9361
'0:4:49.3,0.9358
'0:4:49.4,0.9356
'0:4:49.5,0.9354
'0:4:49.6,0.9349
'0:4:49.7,0.9347
'0:4:49.8,0.9345
'0:4:49.9,0.9342
'0:4:50.0,0.9340
'0:4:50.1,0.9335
'0:4:50.2,0.9334
'0:4:50.3,0.9330
'0:4:50.4,0.9326
'0:4:50.5,0.9324
'0:4:50.6,0.9321
'0:4:50.7,0.9317
'0:4:50.8,0.9315
'0:4:50.9,0.9312
'0:4:51.0,0.9311
'0:4:51.1,0.9306
'0:4:51.2,0.9304
'0:4:51.3,0.9302
'0:4:51.4,0.9299
'0:4:51.5,0.9296
'0:4:51.6,0.9293
'0:4:51.7,0.9292
'0:4:51.8,0.9290
'0:4:51.9,0.9287
'0:4:52.0,0.9286
'0:4:52.1,0.9284
'0:4:52.2,0.9283
'0:4:52.3,0.9283
'0:4:52.4,0.9283
'0:4:52.5,0.9283
'0:4:52.6,0.9283
'0:4:52.7,0.9283
'0:4:52.8,0.9283
'0:4:52.9,0.9284
'0:4:53.0,0.9286
'0:4:53.1,0.9288
'0:4:53.2,0.9291
'0:4:53.3,0.9293
'0:4:53.4,0.9295
'0:4:53.5,0.9295
'0:4:53.6,0.9294
'0:4:53.7,0.9293
'0:4:53.8,0.9293
'0:4:53.9,0.9290
'0:4:54.0,0.9289
'0:4:54.1,0.9287
'0:4:54.2,0.9286
'0:4:54.3,0.9284
'0:4:54.4,0.9283
'0:4:54.5,0.9282
'0:4:54.6,0.9279
'0:4:54.7,0.9278
'0:4:54.8,0.9277
'0:4:54.9,0.9274
'0:4:55.0,0.9274
'0:4:55.1,0.9273
'0:4:55.2,0.9273
'0:4:55.3,0.9271
'0:4:55.4,0.9270
'0:4:55.5,0.9269
'0:4:55.6,0.9267
'0:4:55.7,0.9266
'0:4:55.8,0.9266
'0:4:55.9,0.9264
'0:4:56.0,0.9267
'0:4:56.1,0.9267
'0:4:56.2,0.9266
'0:4:56.3,0.9266
'0:4:56.4,0.9268
'0:4:56.5,0.9268
'0:4:56.6,0.9269
'0:4:56.7,0.9268
'0:4:56.8,0.9270
'0:4:56.9,0.9270
'0:4:57.0,0.9272
'0:4:57.1,0.9272
'0:4:57.2,0.9273
'0:4:57.3,0.9272
'0:4:57.4,0.9272
'0:4:57.5,0.9272
'0:4:57.6,0.9272
'0:4:57.7,0.9272
'0:4:57.8,0.9273
'0:4:57.9,0.9273
'0:4:58.0,0.9274
'0:4:58.1,0.9273
'0:4:58.2,0.9274
'0:4:58.3,0.9275
'0:4:58.4,0.9278
'0:4:58.5,0.9282
'0:4:58.6,0.9286
'0:4:58.7,0.9289
'0:4:58.8,0.9291
'0:4:58.9,0.9292
'0:4:59.0,0.9293
'0:4:59.1,0.9293
'0:4:59.2,0.9294
'0:4:59.3,0.9295
'0:4:59.4,0.9296
'0:4:59.5,0.9297
'0:4:59.6,0.9296
'0:4:59.7,0.9296
'0:4:59.8,0.9295
'0:4:59.9,0.9293
'0:4:60.0,0.9293
'0:5:0.1,0.9293
'0:5:0.2,0.9293
'0:5:0.3,0.9293
'0:5:0.4,0.9293
'0:5:0.5,0.9293
'0:5:0.6,0.9295
'0:5:0.7,0.9296
'0:5:0.8,0.9296
'0:5:0.9,0.9295
'0:5:1.0,0.9295
'0:5:1.1,0.9293
'0:5:1.2,0.9292
'0:5:1.3,0.9290
'0:5:1.4,0.9287
'0:5:1.5,0.9284
'0:5:1.6,0.9283
'0:5:1.7,0.9282
'0:5:1.8,0.9280
'0:5:1.9,0.9277
'0:5:2.0,0.9276
'0:5:2.1,0.9273
'0:5:2.2,0.9272
'0:5:2.3,0.9268
'0:5:2.4,0.9266
'0:5:2.5,0.9263
'0:5:2.6,0.9263
'0:5:2.7,0.9260
'0:5:2.8,0.9257
'0:5:2.9,0.9255
'0:5:3.0,0.9255
'0:5:3.1,0.9253
'0:5:3.2,0.9251
'0:5:3.3,0.9249
'0:5:3.4,0.9248
'0:5:3.5,0.9246
'0:5:3.6,0.9244
'0:5:3.7,0.9243
'0:5:3.8,0.9241
'0:5:3.9,0.9237
'0:5:4.0,0.9237
'0:5:4.1,0.9234
'0:5:4.2,0.9233
'0:5:4.3,0.9231
'0:5:4.4,0.9228
'0:5:4.5,0.9226
'0:5:4.6,0.9224
'0:5:4.7,0.9221
'0:5:4.8,0.9219
'0:5:4.9,0.9216
'0:5:5.0,0.9216
'0:5:5.1,0.9214
'0:5:5.2,0.9212
'0:5:5.3,0.9212
'0:5:5.4,0.9216
'0:5:5.5,0.9241
'0:5:5.6,0.9258
'0:5:5.7,0.9261
'0:5:5.8,0.9259
'0:5:5.9,0.9254
'0:5:6.0,0.9252
'0:5:6.1,0.9247
'0:5:6.2,0.9243
'0:5:6.3,0.9239
'0:5:6.4,0.9235
'0:5:6.5,0.9232
'0:5:6.6,0.9229
'0:5:6.7,0.9225
'0:5:6.8,0.9221
'0:5:6.9,0.9216
'0:5:7.0,0.9214
'0:5:7.1,0.9209
'0:5:7.2,0.9206
'0:5:7.3,0.9204
'0:5:7.4,0.9200
'0:5:7.5,0.9197
'0:5:7.6,0.9194
'0:5:7.7,0.9190
'0:5:7.8,0.9187
'0:5:7.9,0.9184
'0:5:8.0,0.9182
'0:5:8.1,0.9178
'0:5:8.2,0.9175
'0:5:8.3,0.9172
'0:5:8.4,0.9169
'0:5:8.5,0.9166
'0:5:8.6,0.9163
'0:5:8.7,0.9162
'0:5:8.8,0.9159
'0:5:8.9,0.9158
'0:5:9.0,0.9159
'0:5:9.1,0.9160
'0:5:9.2,0.9164
'0:5:9.3,0.9171
'0:5:9.4,0.9183
'0:5:9.5,0.9197
'0:5:9.6,0.9211
'0:5:9.7,0.9224
'0:5:9.8,0.9242
'0:5:9.9,0.9258
'0:5:10.0,0.9278
'0:5:10.1,0.9317
'0:5:10.2,0.9354
'0:5:10.3,0.9371
'0:5:10.4,0.9382
'0:5:10.5,0.9391
'0:5:10.6,0.9399
'0:5:10.7,0.9407
'0:5:10.8,0.9414
'0:5:10.9,0.9422
'0:5:11.0,0.9437
'0:5:11.1,0.9456
'0:5:11.2,0.9494
'0:5:11.3,0.9540
'0:5:11.4,0.9598
'0:5:11.5,0.9689
'0:5:11.6,0.9823
'0:5:11.7,0.9976
'0:5:11.8,1.0093
'0:5:11.9,1.0241
'0:5:12.0,1.0449
'0:5:12.1,1.0700
'0:5:12.2,1.0944
'0:5:12.3,1.1263
'0:5:12.4,1.1492
'0:5:12.5,1.1675
'0:5:12.6,1.1896
'0:5:12.7,1.2059
'0:5:12.8,1.2207
'0:5:12.9,1.2384
'0:5:13.0,1.2643
'0:5:13.1,1.2972
'0:5:13.2,1.3243
'0:5:13.3,1.3557
'0:5:13.4,1.3994
'0:5:13.5,1.4545
'0:5:13.6,1.4960
'0:5:13.7,1.5341
'0:5:13.8,1.5808
'0:5:13.9,1.6355
'0:5:14.0,1.6824
'0:5:14.1,1.7092
'0:5:14.2,1.7394
'0:5:14.3,1.7696
'0:5:14.4,1.7976
'0:5:14.5,1.8112
'0:5:14.6,1.8192
'0:5:14.7,1.8272
'0:5:14.8,1.8328
'0:5:14.9,1.8392
'0:5:15.0,1.8485
'0:5:15.1,1.8539
'0:5:15.2,1.8562
'0:5:15.3,1.8602
'0:5:15.4,1.8664
'0:5:15.5,1.8700
'0:5:15.6,1.8744
'0:5:15.7,1.8788
'0:5:15.8,1.8857
'0:5:15.9,1.8858
'0:5:16.0,1.8858
'0:5:16.1,1.8896
'0:5:16.2,1.8912
'0:5:16.3,1.8913
'0:5:16.4,1.8915
'0:5:16.5,1.8913
'0:5:16.6,1.8912
'0:5:16.7,1.8927
'0:5:16.8,1.8933
'0:5:16.9,1.8907
'0:5:17.0,1.8877
'0:5:17.1,1.8834
'0:5:17.2,1.8802
'0:5:17.3,1.8804
'0:5:17.4,1.8807
'0:5:17.5,1.8793
'0:5:17.6,1.8785
'0:5:17.7,1.8797
'0:5:17.8,1.8825
'0:5:17.9,1.8886
'0:5:18.0,1.9007
'0:5:18.1,1.9212
'0:5:18.2,1.9512
'0:5:18.3,1.9712
'0:5:18.4,1.9934
'0:5:18.5,2.0186
'0:5:18.6,2.0447
'0:5:18.7,2.0660
'0:5:18.8,2.0819
'0:5:18.9,2.0970
'0:5:19.0,2.1153
'0:5:19.1,2.1297
'0:5:19.2,2.1412
'0:5:19.3,2.1456
'0:5:19.4,2.1491
'0:5:19.5,2.1523
'0:5:19.6,2.1527
'0:5:19.7,2.1541
'0:5:19.8,2.1644
'0:5:19.9,2.1693
'0:5:20.0,2.1683
'0:5:20.1,2.1672
'0:5:20.2,2.1670
'0:5:20.3,2.1667
'0:5:20.4,2.1662
'0:5:20.5,2.1650
'0:5:20.6,2.1641
'0:5:20.7,2.1632
'0:5:20.8,2.1624
'0:5:20.9,2.1615
'0:5:21.0,2.1610
'0:5:21.1,2.1605
'0:5:21.2,2.1601
'0:5:21.3,2.1599
'0:5:21.4,2.1596
'0:5:21.5,2.1584
'0:5:21.6,2.1572
'0:5:21.7,2.1561
'0:5:21.8,2.1548
'0:5:21.9,2.1534
'0:5:22.0,2.1534
'0:5:22.1,2.1534
'0:5:22.2,2.1530
'0:5:22.3,2.1505
'0:5:22.4,2.1474
'0:5:22.5,2.1444
'0:5:22.6,2.1420
'0:5:22.7,2.1400
'0:5:22.8,2.1377
'0:5:22.9,2.1359
'0:5:23.0,2.1350
'0:5:23.1,2.1360
'0:5:23.2,2.1403
'0:5:23.3,2.1479
'0:5:23.4,2.1584
'0:5:23.5,2.1731
'0:5:23.6,2.1916
'0:5:23.7,2.2140
'0:5:23.8,2.2383
'0:5:23.9,2.2629
'0:5:24.0,2.2869
'0:5:24.1,2.3092
'0:5:24.2,2.3273
'0:5:24.3,2.3438
'0:5:24.4,2.3611
'0:5:24.5,2.3776
'0:5:24.6,2.3955
'0:5:24.7,2.4122
'0:5:24.8,2.4285
'0:5:24.9,2.4464
'0:5:25.0,2.4696
'0:5:25.1,2.4947
'0:5:25.2,2.5342
'0:5:25.3,2.5755
'0:5:25.4,2.6038
'0:5:25.5,2.6361
'0:5:25.6,2.6737
'0:5:25.7,2.7085
'0:5:25.8,2.7315
'0:5:25.9,2.7564
'0:5:26.0,2.7799
'0:5:26.1,2.7958
'0:5:26.2,2.8221
'0:5:26.3,2.8574
'0:5:26.4,2.8790
'0:5:26.5,2.9120
'0:5:26.6,2.9589
'0:5:26.7,3.0280
'0:5:26.8,3.0744
'0:5:26.9,3.1169
'0:5:27.0,3.1579
'0:5:27.1,3.1868
'0:5:27.2,3.2091
'0:5:27.3,3.2374
'0:5:27.4,3.2550
'0:5:27.5,3.2735
'0:5:27.6,3.3028
'0:5:27.7,3.3299
'0:5:27.8,3.3572
'0:5:27.9,3.3697
'0:5:28.0,3.3709
'0:5:28.1,3.3725
'0:5:28.2,3.3820
'0:5:28.3,3.3995
'0:5:28.4,3.4054
'0:5:28.5,3.4074
'0:5:28.6,3.4054
'0:5:28.7,3.3975
'0:5:28.8,3.3902
'0:5:28.9,3.3862
'0:5:29.0,3.3812
'0:5:29.1,3.3759
'0:5:29.2,3.3706
'0:5:29.3,3.3661
'0:5:29.4,3.3664
'0:5:29.5,3.3625
'0:5:29.6,3.3578
'0:5:29.7,3.3520
'0:5:29.8,3.3459
'0:5:29.9,3.3406
'0:5:30.0,3.3368
'0:5:30.1,3.3324
'0:5:30.2,3.3274
'0:5:30.3,3.3227
'0:5:30.4,3.3189
'0:5:30.5,3.3167
'0:5:30.6,3.3167
'0:5:30.7,3.3200
'0:5:30.8,3.3288
'0:5:30.9,3.3428
'0:5:31.0,3.3594
'0:5:31.1,3.3795
'0:5:31.2,3.4040
'0:5:31.3,3.4340
'0:5:31.4,3.4575
'0:5:31.5,3.4766
'0:5:31.6,3.4925
'0:5:31.7,3.5030
'0:5:31.8,3.5127
'0:5:31.9,3.5206
'0:5:32.0,3.5253
'0:5:32.1,3.5268
'0:5:32.2,3.5271
'0:5:32.3,3.5265
'0:5:32.4,3.5259
'0:5:32.5,3.5226
'0:5:32.6,3.5179
'0:5:32.7,3.5138
'0:5:32.8,3.5089
'0:5:32.9,3.5062
'0:5:33.0,3.5051
'0:5:33.1,3.5039
'0:5:33.2,3.5042
'0:5:33.3,3.5053
'0:5:33.4,3.5091
'0:5:33.5,3.5156
'0:5:33.6,3.5241
'0:5:33.7,3.5327
'0:5:33.8,3.5380
'0:5:33.9,3.5415
'0:5:34.0,3.5427
'0:5:34.1,3.5430
'0:5:34.2,3.5433
'0:5:34.3,3.5427
'0:5:34.4,3.5418
'0:5:34.5,3.5406
'0:5:34.6,3.5400
'0:5:34.7,3.5394
'0:5:34.8,3.5397
'0:5:34.9,3.5397
'0:5:35.0,3.5409
'0:5:35.1,3.5418
'0:5:35.2,3.5442
'0:5:35.3,3.5474
'0:5:35.4,3.5501
'0:5:35.5,3.5510
'0:5:35.6,3.5516
'0:5:35.7,3.5507
'0:5:35.8,3.5489
'0:5:35.9,3.5451
'0:5:36.0,3.5424
'0:5:36.1,3.5394
'0:5:36.2,3.5377
'0:5:36.3,3.5356
'0:5:36.4,3.5338
'0:5:36.5,3.5327
'0:5:36.6,3.5321
'0:5:36.7,3.5327
'0:5:36.8,3.5350
'0:5:36.9,3.5412
'0:5:37.0,3.5498
'0:5:37.1,3.5605
'0:5:37.2,3.5734
'0:5:37.3,3.5883
'0:5:37.4,3.6058
'0:5:37.5,3.6250
'0:5:37.6,3.6430
'0:5:37.7,3.6602
'0:5:37.8,3.6756
'0:5:37.9,3.6889
'0:5:38.0,3.7005
'0:5:38.1,3.7089
'0:5:38.2,3.7155
'0:5:38.3,3.7189
'0:5:38.4,3.7186
'0:5:38.5,3.7167
'0:5:38.6,3.7149
'0:5:38.7,3.7124
'0:5:38.8,3.7092
'0:5:38.9,3.7055
'0:5:39.0,3.7014
'0:5:39.1,3.6961
'0:5:39.2,3.6905
'0:5:39.3,3.6843
'0:5:39.4,3.6784
'0:5:39.5,3.6725
'0:5:39.6,3.6660
'0:5:39.7,3.6602
'0:5:39.8,3.6549
'0:5:39.9,3.6512
'0:5:40.0,3.6509
'0:5:40.1,3.6559
'0:5:40.2,3.6688
'0:5:40.3,3.6849
'0:5:40.4,3.7039
'0:5:40.5,3.7271
'0:5:40.6,3.7537
'0:5:40.7,3.7815
'0:5:40.8,3.8053
'0:5:40.9,3.8270
'0:5:41.0,3.8495
'0:5:41.1,3.8663
'0:5:41.2,3.8815
'0:5:41.3,3.8964
'0:5:41.4,3.9061
'0:5:41.5,3.9114
'0:5:41.6,3.9161
'0:5:41.7,3.9215
'0:5:41.8,3.9265
'0:5:41.9,3.9265
'0:5:42.0,3.9238
'0:5:42.1,3.9195
'0:5:42.2,3.9158
'0:5:42.3,3.9128
'0:5:42.4,3.9108
'0:5:42.5,3.9064
'0:5:42.6,3.8978
'0:5:42.7,3.8911
'0:5:42.8,3.8888
'0:5:42.9,3.8832
'0:5:43.0,3.8779
'0:5:43.1,3.8722
'0:5:43.2,3.8666
'0:5:43.3,3.8630
'0:5:43.4,3.8647
'0:5:43.5,3.8620
'0:5:43.6,3.8574
'0:5:43.7,3.8531
'0:5:43.8,3.8495
'0:5:43.9,3.8466
'0:5:44.0,3.8443
'0:5:44.1,3.8420
'0:5:44.2,3.8394
'0:5:44.3,3.8368
'0:5:44.4,3.8355
'0:5:44.5,3.8378
'0:5:44.6,3.8466
'0:5:44.7,3.8522
'0:5:44.8,3.8594
'0:5:44.9,3.8696
'0:5:45.0,3.8815
'0:5:45.1,3.8941
'0:5:45.2,3.9078
'0:5:45.3,3.9212
'0:5:45.4,3.9333
'0:5:45.5,3.9430
'0:5:45.6,3.9539
'0:5:45.7,3.9658
'0:5:45.8,3.9695
'0:5:45.9,3.9715
'0:5:46.0,3.9739
'0:5:46.1,3.9715
'0:5:46.2,3.9695
'0:5:46.3,3.9678
'0:5:46.4,3.9644
'0:5:46.5,3.9590
'0:5:46.6,3.9515
'0:5:46.7,3.9441
'0:5:46.8,3.9366
'0:5:46.9,3.9296
'0:5:47.0,3.9232
'0:5:47.1,3.9168
'0:5:47.2,3.9108
'0:5:47.3,3.9048
'0:5:47.4,3.8991
'0:5:47.5,3.8941
'0:5:47.6,3.8895
'0:5:47.7,3.8848
'0:5:47.8,3.8805
'0:5:47.9,3.8755
'0:5:48.0,3.8719
'0:5:48.1,3.8683
'0:5:48.2,3.8656
'0:5:48.3,3.8633
'0:5:48.4,3.8617
'0:5:48.5,3.8620
'0:5:48.6,3.8630
'0:5:48.7,3.8614
'0:5:48.8,3.8604
'0:5:48.9,3.8584
'0:5:49.0,3.8568
'0:5:49.1,3.8548
'0:5:49.2,3.8528
'0:5:49.3,3.8508
'0:5:49.4,3.8495
'0:5:49.5,3.8489
'0:5:49.6,3.8476
'0:5:49.7,3.8456
'0:5:49.8,3.8443
'0:5:49.9,3.8433
'0:5:50.0,3.8446
'0:5:50.1,3.8472
'0:5:50.2,3.8486
'0:5:50.3,3.8482
'0:5:50.4,3.8489
'0:5:50.5,3.8482
'0:5:50.6,3.8479
'0:5:50.7,3.8469
'0:5:50.8,3.8456
'0:5:50.9,3.8446
'0:5:51.0,3.8440
'0:5:51.1,3.8420
'0:5:51.2,3.8400
'0:5:51.3,3.8381
'0:5:51.4,3.8355
'0:5:51.5,3.8325
'0:5:51.6,3.8299
'0:5:51.7,3.8267
'0:5:51.8,3.8234
'0:5:51.9,3.8195
'0:5:52.0,3.8163
'0:5:52.1,3.8130
'0:5:52.2,3.8111
'0:5:52.3,3.8092
'0:5:52.4,3.8072
'0:5:52.5,3.8037
'0:5:52.6,3.7998
'0:5:52.7,3.7956
'0:5:52.8,3.7917
'0:5:52.9,3.7879
'0:5:53.0,3.7843
'0:5:53.1,3.7808
'0:5:53.2,3.7776
'0:5:53.3,3.7744
'0:5:53.4,3.7712
'0:5:53.5,3.7680
'0:5:53.6,3.7652
'0:5:53.7,3.7623
'0:5:53.8,3.7597
'0:5:53.9,3.7569
'0:5:54.0,3.7550
'0:5:54.1,3.7515
'0:5:54.2,3.7477
'0:5:54.3,3.7448
'0:5:54.4,3.7423
'0:5:54.5,3.7413
'0:5:54.6,3.7394
'0:5:54.7,3.7379
'0:5:54.8,3.7360
'0:5:54.9,3.7331
'0:5:55.0,3.7306
'0:5:55.1,3.7271
'0:5:55.2,3.7240
'0:5:55.3,3.7211
'0:5:55.4,3.7189
'0:5:55.5,3.7183
'0:5:55.6,3.7177
'0:5:55.7,3.7158
'0:5:55.8,3.7133
'0:5:55.9,3.7102
'0:5:56.0,3.7073
'0:5:56.1,3.7042
'0:5:56.2,3.7020
'0:5:56.3,3.6995
'0:5:56.4,3.6970
'0:5:56.5,3.6942
'0:5:56.6,3.6911
'0:5:56.7,3.6883
'0:5:56.8,3.6861
'0:5:56.9,3.6827
'0:5:57.0,3.6799
'0:5:57.1,3.6765
'0:5:57.2,3.6734
'0:5:57.3,3.6700
'0:5:57.4,3.6673
'0:5:57.5,3.6645
'0:5:57.6,3.6617
'0:5:57.7,3.6589
'0:5:57.8,3.6562
'0:5:57.9,3.6531
'0:5:58.0,3.6509
'0:5:58.1,3.6485
'0:5:58.2,3.6473
'0:5:58.3,3.6469
'0:5:58.4,3.6479
'0:5:58.5,3.6494
'0:5:58.6,3.6525
'0:5:58.7,3.6565
'0:5:58.8,3.6617
'0:5:58.9,3.6682
'0:5:59.0,3.6778
'0:5:59.1,3.6896
'0:5:59.2,3.7048
'0:5:59.3,3.7224
'0:5:59.4,3.7404
'0:5:59.5,3.7601
'0:5:59.6,3.7795
'0:5:59.7,3.7995
'0:5:59.8,3.8202
'0:5:59.9,3.8394
'0:6:0.0,3.8558
'0:6:0.1,3.8762
'0:6:0.2,3.8918
'0:6:0.3,3.8974
'0:6:0.4,3.8998
'0:6:0.5,3.9014
'0:6:0.6,3.9024
'0:6:0.7,3.9008
'0:6:0.8,3.8974
'0:6:0.9,3.8931
'0:6:1.0,3.8885
'0:6:1.1,3.8835
'0:6:1.2,3.8795
'0:6:1.3,3.8762
'0:6:1.4,3.8706
'0:6:1.5,3.8637
'0:6:1.6,3.8545
'0:6:1.7,3.8453
'0:6:1.8,3.8358
'0:6:1.9,3.8267
'0:6:2.0,3.8189
'0:6:2.1,3.8117
'0:6:2.2,3.8056
'0:6:2.3,3.7995
'0:6:2.4,3.7927
'0:6:2.5,3.7869
'0:6:2.6,3.7811
'0:6:2.7,3.7767
'0:6:2.8,3.7731
'0:6:2.9,3.7696
'0:6:3.0,3.7674
'0:6:3.1,3.7648
'0:6:3.2,3.7623
'0:6:3.3,3.7594
'0:6:3.4,3.7578
'0:6:3.5,3.7575
'0:6:3.6,3.7578
'0:6:3.7,3.7594
'0:6:3.8,3.7623
'0:6:3.9,3.7658
'0:6:4.0,3.7699
'0:6:4.1,3.7738
'0:6:4.2,3.7767
'0:6:4.3,3.7792
'0:6:4.4,3.7815
'0:6:4.5,3.7827
'0:6:4.6,3.7834
'0:6:4.7,3.7837
'0:6:4.8,3.7831
'0:6:4.9,3.7811
'0:6:5.0,3.7792
'0:6:5.1,3.7773
'0:6:5.2,3.7789
'0:6:5.3,3.7799
'0:6:5.4,3.7767
'0:6:5.5,3.7693
'0:6:5.6,3.7575
'0:6:5.7,3.7439
'0:6:5.8,3.7328
'0:6:5.9,3.7240
'0:6:6.0,3.7167
'0:6:6.1,3.6924
'0:6:6.2,3.6753
'0:6:6.3,3.6595
'0:6:6.4,3.6424
'0:6:6.5,3.6049
'0:6:6.6,3.5805
'0:6:6.7,3.5620
'0:6:6.8,3.5534
'0:6:6.9,3.5531
'0:6:7.0,3.5578
'0:6:7.1,3.5959
'0:6:7.2,3.6466
'0:6:7.3,3.7287
'0:6:7.4,3.8286
'0:6:7.5,3.8938
'0:6:7.6,3.9464
'0:6:7.7,4.0031
'0:6:7.8,4.0530
'0:6:7.9,4.0850
'0:6:8.0,4.1134
'0:6:8.1,4.1406
'0:6:8.2,4.1088
'0:6:8.3,4.0569
'0:6:8.4,4.0363
'0:6:8.5,4.0290
'0:6:8.6,4.0481
'0:6:8.7,4.1120
'0:6:8.8,4.1731
'0:6:8.9,4.2063
'0:6:9.0,4.2295
'0:6:9.1,4.2399
'0:6:9.2,4.2347
'0:6:9.3,4.2425
'0:6:9.4,4.2618
'0:6:9.5,4.2873
'0:6:9.6,4.3114
'0:6:9.7,4.3319
'0:6:9.8,4.3954
'0:6:9.9,4.4203
'0:6:10.0,4.4211
