Time,GSR
'0:0:34.5,1.0211
'0:0:34.6,1.021
'0:0:34.7,1.0208
'0:0:34.8,1.0207
'0:0:34.9,1.0207
'0:0:35.0,1.0207
'0:0:35.1,1.0208
'0:0:35.2,1.0208
'0:0:35.3,1.0207
'0:0:35.4,1.0208
'0:0:35.5,1.0205
'0:0:35.6,1.0205
'0:0:35.7,1.0203
'0:0:35.8,1.0202
'0:0:35.9,1.0199
'0:0:36.0,1.0199
'0:0:36.1,1.02
'0:0:36.2,1.02
'0:0:36.3,1.0198
'0:0:36.4,1.0198
'0:0:36.5,1.0198
'0:0:36.6,1.0199
'0:0:36.7,1.0201
'0:0:36.8,1.0201
'0:0:36.9,1.0201
'0:0:37.0,1.0202
'0:0:37.1,1.0205
'0:0:37.2,1.0221
'0:0:37.3,1.0234
'0:0:37.4,1.0237
'0:0:37.5,1.0236
'0:0:37.6,1.0237
'0:0:37.7,1.0234
'0:0:37.8,1.0234
'0:0:37.9,1.0233
'0:0:38.0,1.0232
'0:0:38.1,1.023
'0:0:38.2,1.0229
'0:0:38.3,1.0227
'0:0:38.4,1.0223
'0:0:38.5,1.0219
'0:0:38.6,1.0221
'0:0:38.7,1.0219
'0:0:38.8,1.0217
'0:0:38.9,1.0214
'0:0:39.0,1.0213
'0:0:39.1,1.0211
'0:0:39.2,1.0209
'0:0:39.3,1.0209
'0:0:39.4,1.0208
'0:0:39.5,1.0206
'0:0:39.6,1.0206
'0:0:39.7,1.0204
'0:0:39.8,1.0202
'0:0:39.9,1.0201
'0:0:40.0,1.02
'0:0:40.1,1.02
'0:0:40.2,1.0199
'0:0:40.3,1.02
'0:0:40.4,1.0197
'0:0:40.5,1.0194
'0:0:40.6,1.0194
'0:0:40.7,1.0193
'0:0:40.8,1.0194
'0:0:40.9,1.0194
'0:0:41.0,1.0194
'0:0:41.1,1.0193
'0:0:41.2,1.0193
'0:0:41.3,1.0191
'0:0:41.4,1.0189
'0:0:41.5,1.0189
'0:0:41.6,1.0189
'0:0:41.7,1.0187
'0:0:41.8,1.0187
'0:0:41.9,1.0185
'0:0:42.0,1.0183
'0:0:42.1,1.0183
'0:0:42.2,1.018
'0:0:42.3,1.0179
'0:0:42.4,1.0178
'0:0:42.5,1.0175
'0:0:42.6,1.0176
'0:0:42.7,1.0174
'0:0:42.8,1.0172
'0:0:42.9,1.017
'0:0:43.0,1.0169
'0:0:43.1,1.0168
'0:0:43.2,1.0165
'0:0:43.3,1.0163
'0:0:43.4,1.0162
'0:0:43.5,1.0163
'0:0:43.6,1.0162
'0:0:43.7,1.0159
'0:0:43.8,1.0159
'0:0:43.9,1.016
'0:0:44.0,1.0158
'0:0:44.1,1.0156
'0:0:44.2,1.0155
'0:0:44.3,1.0147
'0:0:44.4,1.0144
'0:0:44.5,1.0144
'0:0:44.6,1.015
'0:0:44.7,1.0153
'0:0:44.8,1.0147
'0:0:44.9,1.0139
'0:0:45.0,1.0132
'0:0:45.1,1.0121
'0:0:45.2,1.013
'0:0:45.3,1.0127
'0:0:45.4,1.0109
'0:0:45.5,1.0169
'0:0:45.6,1.0177
'0:0:45.7,1.0163
'0:0:45.8,1.0113
'0:0:45.9,1.0126
'0:0:46.0,1.0131
'0:0:46.1,1.0116
'0:0:46.2,1.0095
'0:0:46.3,1.0176
'0:0:46.4,1.0227
'0:0:46.5,0.995
'0:0:46.6,0.9946
'0:0:46.7,1.0116
'0:0:46.8,1.0178
'0:0:46.9,1.0241
'0:0:47.0,1.0261
'0:0:47.1,1.0175
'0:0:47.2,1.0204
'0:0:47.3,1.0159
'0:0:47.4,1.0085
'0:0:47.5,0.9869
'0:0:47.6,0.9777
'0:0:47.7,1.0164
'0:0:47.8,1.0301
'0:0:47.9,1.0321
'0:0:48.0,1.0135
'0:0:48.1,1.0064
'0:0:48.2,0.9991
'0:0:48.3,0.995
'0:0:48.4,1.004
'0:0:48.5,1.0081
'0:0:48.6,1.0131
'0:0:48.7,1.02
'0:0:48.8,1.0225
'0:0:48.9,1.0122
'0:0:49.0,1.0059
'0:0:49.1,0.9784
'0:0:49.2,1.0149
'0:0:49.3,1.0208
'0:0:49.4,1.0091
'0:0:49.5,1.0063
'0:0:49.6,1.0113
'0:0:49.7,1.1217
'0:0:49.8,1.0386
'0:0:49.9,1.051
'0:0:50.0,1.0562
'0:0:50.1,1.0468
'0:0:50.2,1.0236
'0:0:50.3,1.0362
'0:0:50.4,1.0579
'0:0:50.5,1.0383
'0:0:50.6,1.0356
'0:0:50.7,1.0342
'0:0:50.8,1.0331
'0:0:50.9,1.0302
'0:0:51.0,1.0158
'0:0:51.1,1.0363
'0:0:51.2,1.0268
'0:0:51.3,1.0125
'0:0:51.4,1.011
'0:0:51.5,1.0103
'0:0:51.6,1.0091
'0:0:51.7,0.9949
'0:0:51.8,0.9886
'0:0:51.9,1.0077
'0:0:52.0,1.0129
'0:0:52.1,1.0116
'0:0:52.2,1.0279
'0:0:52.3,1.0314
'0:0:52.4,0.9873
