Time, GSR
'0:0:56.8,2.1508
'0:0:56.9,2.1808
'0:0:57.0,2.194
'0:0:57.1,2.1926
'0:0:57.2,2.1793
'0:0:57.3,2.18
'0:0:57.4,2.1826
'0:0:57.5,2.1772
'0:0:57.6,2.1749
'0:0:57.7,2.194
'0:0:57.8,2.1987
'0:0:57.9,2.1934
'0:0:58.0,2.1859
'0:0:58.1,2.159
'0:0:58.2,2.2015
'0:0:58.3,2.224
'0:0:58.4,2.2144
'0:0:58.5,2.2196
'0:0:58.6,2.2244
'0:0:58.7,2.2254
'0:0:58.8,2.2242
'0:0:58.9,2.2026
'0:0:59.0,2.2342
'0:0:59.1,2.2295
'0:0:59.2,2.2139
'0:0:59.3,2.2194
'0:0:59.4,2.2167
'0:0:59.5,2.2204
'0:0:59.6,2.2199
'0:0:59.7,2.2188
'0:0:59.8,2.2181
'0:0:59.9,2.2187
'0:1:0.0,2.1936
'0:1:0.1,2.1961
'0:1:0.2,2.1957
'0:1:0.3,2.2003
'0:1:0.4,2.2017
'0:1:0.5,2.2043
'0:1:0.6,2.2012
'0:1:0.7,2.2047
'0:1:0.8,2.2098
'0:1:0.9,2.2116
'0:1:1.0,2.2171
'0:1:1.1,2.2176
'0:1:1.2,2.2242
'0:1:1.3,2.2283
'0:1:1.4,2.2431
'0:1:1.5,2.2656
'0:1:1.6,2.2575
'0:1:1.7,2.2532
'0:1:1.8,2.2595
'0:1:1.9,2.2635
'0:1:2.0,2.2664
'0:1:2.1,2.2676
'0:1:2.2,2.2678
'0:1:2.3,2.2669
'0:1:2.4,2.2636
'0:1:2.5,2.2609
'0:1:2.6,2.2586
'0:1:2.7,2.2568
'0:1:2.8,2.2553
'0:1:2.9,2.2496
'0:1:3.0,2.2442
'0:1:3.1,2.239
'0:1:3.2,2.2347
'0:1:3.3,2.2317
'0:1:3.4,2.2292
'0:1:3.5,2.2265
'0:1:3.6,2.2238
'0:1:3.7,2.221
'0:1:3.8,2.2185
'0:1:3.9,2.2144
'0:1:4.0,2.1933
'0:1:4.1,2.1905
'0:1:4.2,2.2203
'0:1:4.3,2.2197
'0:1:4.4,2.2047
'0:1:4.5,2.1999
'0:1:4.6,2.1962
'0:1:4.7,2.1927
'0:1:4.8,2.1898
'0:1:4.9,2.1857
'0:1:5.0,2.1822
'0:1:5.1,2.1784
'0:1:5.2,2.1746
'0:1:5.3,2.1711
'0:1:5.4,2.1678
'0:1:5.5,2.1645
'0:1:5.6,2.1614
'0:1:5.7,2.1586
'0:1:5.8,2.1562
'0:1:5.9,2.1541
'0:1:6.0,2.1519
'0:1:6.1,2.1495
'0:1:6.2,2.1478
'0:1:6.3,2.1457
'0:1:6.4,2.1435
'0:1:6.5,2.1414
'0:1:6.6,2.1393
'0:1:6.7,2.1371
'0:1:6.8,2.1351
'0:1:6.9,2.126
'0:1:7.0,2.1233
'0:1:7.1,2.1359
'0:1:7.2,2.1327
'0:1:7.3,2.1274
'0:1:7.4,2.1233
'0:1:7.5,2.1219
'0:1:7.6,2.1133
'0:1:7.7,2.114
'0:1:7.8,2.1197
'0:1:7.9,2.1269
'0:1:8.0,2.1151
'0:1:8.1,2.0971
'0:1:8.2,2.0895
'0:1:8.3,2.1055
'0:1:8.4,2.108
'0:1:8.5,2.1082
'0:1:8.6,2.0976
'0:1:8.7,2.0909
'0:1:8.8,2.0844
'0:1:8.9,2.0974
'0:1:9.0,2.1043
'0:1:9.1,2.0932
'0:1:9.2,2.0942
'0:1:9.3,2.0949
'0:1:9.4,2.0884
'0:1:9.5,2.0887
'0:1:9.6,2.0924
'0:1:9.7,2.0899
'0:1:9.8,2.0872
'0:1:9.9,2.0849
'0:1:10.0,2.0837
'0:1:10.1,2.0815
'0:1:10.2,2.0795
'0:1:10.3,2.0787
'0:1:10.4,2.0785
'0:1:10.5,2.0782
'0:1:10.6,2.0775
'0:1:10.7,2.0767
'0:1:10.8,2.0752
'0:1:10.9,2.0754
'0:1:11.0,2.0745
'0:1:11.1,2.0737
'0:1:11.2,2.0732
'0:1:11.3,2.0735
'0:1:11.4,2.0712
'0:1:11.5,2.0692
'0:1:11.6,2.0679
'0:1:11.7,2.0665
'0:1:11.8,2.0651
'0:1:11.9,2.0639
'0:1:12.0,2.0626
'0:1:12.1,2.0611
'0:1:12.2,2.0594
'0:1:12.3,2.0579
'0:1:12.4,2.0566
'0:1:12.5,2.055
'0:1:12.6,2.0537
'0:1:12.7,2.0525
'0:1:12.8,2.0514
'0:1:12.9,2.0499
'0:1:13.0,2.0484
'0:1:13.1,2.0471
'0:1:13.2,2.0459
'0:1:13.3,2.0448
'0:1:13.4,2.0435
'0:1:13.5,2.042
'0:1:13.6,2.0408
'0:1:13.7,2.0394
'0:1:13.8,2.0377
'0:1:13.9,2.0358
'0:1:14.0,2.034
'0:1:14.1,2.0323
'0:1:14.2,2.0309
'0:1:14.3,2.0294
'0:1:14.4,2.0279
'0:1:14.5,2.0266
'0:1:14.6,2.0252
'0:1:14.7,2.0242
'0:1:14.8,2.0227
'0:1:14.9,2.0214
'0:1:15.0,2.0203
'0:1:15.1,2.019
'0:1:15.2,2.0179
'0:1:15.3,2.0164
'0:1:15.4,2.0151
'0:1:15.5,2.014
'0:1:15.6,2.0127
'0:1:15.7,2.0114
'0:1:15.8,2.0106
'0:1:15.9,2.0095
'0:1:16.0,2.008
'0:1:16.1,2.007
'0:1:16.2,2.0062
'0:1:16.3,2.0053
'0:1:16.4,2.0043
'0:1:16.5,2.0035
'0:1:16.6,2.0036
'0:1:16.7,2.004
'0:1:16.8,2.0053
'0:1:16.9,2.0072
'0:1:17.0,2.0096
'0:1:17.1,2.0125
'0:1:17.2,2.0153
'0:1:17.3,2.0184
'0:1:17.4,2.0214
'0:1:17.5,2.0245
'0:1:17.6,2.0268
'0:1:17.7,2.0283
'0:1:17.8,2.0289
'0:1:17.9,2.0286
'0:1:18.0,2.0278
'0:1:18.1,2.0266
'0:1:18.2,2.0253
'0:1:18.3,2.0235
'0:1:18.4,2.0216
'0:1:18.5,2.0196
'0:1:18.6,2.0171
'0:1:18.7,2.0146
'0:1:18.8,2.0127
'0:1:18.9,2.0104
'0:1:19.0,2.0082
'0:1:19.1,2.0062
'0:1:19.2,2.004
'0:1:19.3,2.002
'0:1:19.4,2.0003
'0:1:19.5,1.9988
'0:1:19.6,1.9969
'0:1:19.7,1.9953
'0:1:19.8,1.9943
'0:1:19.9,1.9937
'0:1:20.0,1.9932
'0:1:20.1,1.9926
'0:1:20.2,1.9921
'0:1:20.3,1.9916
'0:1:20.4,1.9908
'0:1:20.5,1.99
