Time,GSR
'0:1:8.6,2.7218
'0:1:8.7,2.7129
'0:1:8.8,2.7102
'0:1:8.9,2.7172
'0:1:9.0,2.7076
'0:1:9.1,2.7022
'0:1:9.2,2.6959
'0:1:9.3,2.6840
'0:1:9.4,2.6788
'0:1:9.5,2.6890
'0:1:9.6,2.7094
'0:1:9.7,2.7216
'0:1:9.8,2.7321
'0:1:9.9,2.7374
'0:1:10.0,2.7284
'0:1:10.1,2.7078
'0:1:10.2,2.7013
'0:1:10.3,2.6918
'0:1:10.4,2.6847
'0:1:10.5,2.6735
'0:1:10.6,2.6653
'0:1:10.7,2.6525
'0:1:10.8,2.6427
'0:1:10.9,2.6459
'0:1:11.0,2.6510
'0:1:11.1,2.6538
'0:1:11.2,2.6512
'0:1:11.3,2.6472
'0:1:11.4,2.6436
'0:1:11.5,2.6410
'0:1:11.6,2.6389
'0:1:11.7,2.6372
'0:1:11.8,2.6355
'0:1:11.9,2.6336
'0:1:12.0,2.6315
'0:1:12.1,2.6300
'0:1:12.2,2.6288
'0:1:12.3,2.6277
'0:1:12.4,2.6265
'0:1:12.5,2.6256
'0:1:12.6,2.6260
'0:1:12.7,2.6262
'0:1:12.8,2.6248
'0:1:12.9,2.6237
'0:1:13.0,2.6225
'0:1:13.1,2.6208
'0:1:13.2,2.6197
'0:1:13.3,2.6180
'0:1:13.4,2.6166
'0:1:13.5,2.6151
'0:1:13.6,2.6138
'0:1:13.7,2.6126
'0:1:13.8,2.6118
'0:1:13.9,2.6105
'0:1:14.0,2.6092
'0:1:14.1,2.6078
'0:1:14.2,2.6069
'0:1:14.3,2.6057
'0:1:14.4,2.6046
'0:1:14.5,2.6036
'0:1:14.6,2.6026
'0:1:14.7,2.6017
'0:1:14.8,2.6009
'0:1:14.9,2.6001
'0:1:15.0,2.5992
'0:1:15.1,2.5988
'0:1:15.2,2.5984
'0:1:15.3,2.5980
'0:1:15.4,2.5984
'0:1:15.5,2.5986
'0:1:15.6,2.5992
'0:1:15.7,2.6005
'0:1:15.8,2.6017
'0:1:15.9,2.6036
'0:1:16.0,2.6059
'0:1:16.1,2.6078
'0:1:16.2,2.6107
'0:1:16.3,2.6126
'0:1:16.4,2.6151
'0:1:16.5,2.6176
'0:1:16.6,2.6206
'0:1:16.7,2.6241
'0:1:16.8,2.6286
'0:1:16.9,2.6357
'0:1:17.0,2.6466
'0:1:17.1,2.6544
'0:1:17.2,2.6608
'0:1:17.3,2.6651
'0:1:17.4,2.6692
'0:1:17.5,2.6728
'0:1:17.6,2.6750
'0:1:17.7,2.6765
'0:1:17.8,2.6776
'0:1:17.9,2.6786
'0:1:18.0,2.6795
'0:1:18.1,2.6799
'0:1:18.2,2.6797
'0:1:18.3,2.6793
'0:1:18.4,2.6816
'0:1:18.5,2.6834
'0:1:18.6,2.6840
'0:1:18.7,2.6840
'0:1:18.8,2.6853
'0:1:18.9,2.6883
'0:1:19.0,2.6894
'0:1:19.1,2.6864
'0:1:19.2,2.6831
'0:1:19.3,2.6791
'0:1:19.4,2.6745
'0:1:19.5,2.6722
'0:1:19.6,2.6724
'0:1:19.7,2.6690
'0:1:19.8,2.6679
'0:1:19.9,2.6722
'0:1:20.0,2.6769
'0:1:20.1,2.6778
'0:1:20.2,2.6737
'0:1:20.3,2.6702
'0:1:20.4,2.6677
'0:1:20.5,2.6655
'0:1:20.6,2.6643
'0:1:20.7,2.6630
'0:1:20.8,2.6615
'0:1:20.9,2.6608
'0:1:21.0,2.6598
'0:1:21.1,2.6589
'0:1:21.2,2.6578
'0:1:21.3,2.6563
'0:1:21.4,2.6555
'0:1:21.5,2.6540
'0:1:21.6,2.6532
'0:1:21.7,2.6512
'0:1:21.8,2.6512
'0:1:21.9,2.6506
'0:1:22.0,2.6493
'0:1:22.1,2.6483
'0:1:22.2,2.6476
'0:1:22.3,2.6468
'0:1:22.4,2.6451
'0:1:22.5,2.6436
'0:1:22.6,2.6413
'0:1:22.7,2.6404
'0:1:22.8,2.6389
'0:1:22.9,2.6366
'0:1:23.0,2.6360
'0:1:23.1,2.6353
'0:1:23.2,2.6427
'0:1:23.3,2.6546
'0:1:23.4,2.6525
'0:1:23.5,2.6451
'0:1:23.6,2.6387
'0:1:23.7,2.6319
'0:1:23.8,2.6269
'0:1:23.9,2.6474
'0:1:24.0,2.6517
'0:1:24.1,2.6330
'0:1:24.2,2.6153
'0:1:24.3,2.6216
'0:1:24.4,2.6265
'0:1:24.5,2.6330
'0:1:24.6,2.6336
'0:1:24.7,2.6415
'0:1:24.8,2.6453
'0:1:24.9,2.6379
'0:1:25.0,2.6332
'0:1:25.1,2.6313
'0:1:25.2,2.6324
'0:1:25.3,2.6286
'0:1:25.4,2.6095
'0:1:25.5,2.6078
'0:1:25.6,2.6229
'0:1:25.7,2.6307
'0:1:25.8,2.6349
'0:1:25.9,2.6319
'0:1:26.0,2.6307
'0:1:26.1,2.6258
'0:1:26.2,2.6021
'0:1:26.3,2.3779
'0:1:26.4,2.4638
'0:1:26.5,2.7678
'0:1:26.6,2.7586
'0:1:26.7,2.6444
'0:1:26.8,2.6124
'0:1:26.9,2.6076
'0:1:27.0,2.6122
'0:1:27.1,2.6220
'0:1:27.2,2.6277
'0:1:27.3,2.6222
'0:1:27.4,2.6218
'0:1:27.5,2.6284
'0:1:27.6,2.6067
'0:1:27.7,2.6250
'0:1:27.8,2.6324
'0:1:27.9,2.6155
'0:1:28.0,2.5984
'0:1:28.1,2.5965
'0:1:28.2,2.5984
'0:1:28.3,2.6023
'0:1:28.4,2.6185
'0:1:28.5,2.6199
'0:1:28.6,2.6260
'0:1:28.7,2.6265
'0:1:28.8,2.6201
'0:1:28.9,2.6111
'0:1:29.0,2.6063
'0:1:29.1,2.5984
'0:1:29.2,2.5814
'0:1:29.3,2.5957
'0:1:29.4,2.6021
'0:1:29.5,2.6030
'0:1:29.6,2.6032
'0:1:29.7,2.6030
'0:1:29.8,2.6023
'0:1:29.9,2.6017
'0:1:30.0,2.6011
'0:1:30.1,2.6005
'0:1:30.2,2.5998
'0:1:30.3,2.5990
'0:1:30.4,2.5984
'0:1:30.5,2.5976
'0:1:30.6,2.5967
'0:1:30.7,2.5959
'0:1:30.8,2.5953
'0:1:30.9,2.5942
'0:1:31.0,2.5934
'0:1:31.1,2.5926
'0:1:31.2,2.5919
'0:1:31.3,2.5915
'0:1:31.4,2.5903
'0:1:31.5,2.5894
'0:1:31.6,2.5886
'0:1:31.7,2.5882
'0:1:31.8,2.5878
'0:1:31.9,2.5867
'0:1:32.0,2.5855
'0:1:32.1,2.5853
'0:1:32.2,2.5851
'0:1:32.3,2.5841
'0:1:32.4,2.5832
'0:1:32.5,2.5826
'0:1:32.6,2.5824
'0:1:32.7,2.5816
'0:1:32.8,2.5807
'0:1:32.9,2.5797
'0:1:33.0,2.5793
'0:1:33.1,2.5789
'0:1:33.2,2.5787
'0:1:33.3,2.5781
'0:1:33.4,2.5772
'0:1:33.5,2.5760
'0:1:33.6,2.5750
'0:1:33.7,2.5741
'0:1:33.8,2.5735
'0:1:33.9,2.5560
'0:1:34.0,2.4315
'0:1:34.1,2.4434
'0:1:34.2,2.4409
'0:1:34.3,2.5524
'0:1:34.4,2.7166
'0:1:34.5,2.6225
'0:1:34.6,2.5870
'0:1:34.7,2.5768
'0:1:34.8,2.5710
'0:1:34.9,2.5702
'0:1:35.0,2.5675
'0:1:35.1,2.5690
'0:1:35.2,2.5750
'0:1:35.3,2.5807
'0:1:35.4,2.5874
'0:1:35.5,2.5932
'0:1:35.6,2.5836
'0:1:35.7,2.5768
'0:1:35.8,2.5636
'0:1:35.9,2.5550
'0:1:36.0,2.5530
'0:1:36.1,2.5560
'0:1:36.2,2.5628
'0:1:36.3,2.5783
'0:1:36.4,2.5830
'0:1:36.5,2.5599
'0:1:36.6,2.5591
'0:1:36.7,2.5591
'0:1:36.8,2.5495
'0:1:36.9,2.5330
