Time,GSR
'0:0:41.6,1.6750
'0:0:41.7,1.6766
'0:0:41.8,1.6830
'0:0:41.9,1.6868
'0:0:42.0,1.6949
'0:0:42.1,1.7052
'0:0:42.2,1.7139
'0:0:42.3,1.7164
'0:0:42.4,1.7055
'0:0:42.5,1.7059
'0:0:42.6,1.7017
'0:0:42.7,1.7059
'0:0:42.8,1.7120
'0:0:42.9,1.7164
'0:0:43.0,1.7150
'0:0:43.1,1.7151
'0:0:43.2,1.7160
'0:0:43.3,1.7169
'0:0:43.4,1.7174
'0:0:43.5,1.7181
'0:0:43.6,1.7200
'0:0:43.7,1.7227
'0:0:43.8,1.7234
'0:0:43.9,1.7238
'0:0:44.0,1.7243
'0:0:44.1,1.7245
'0:0:44.2,1.7250
'0:0:44.3,1.7254
'0:0:44.4,1.7261
'0:0:44.5,1.7268
'0:0:44.6,1.7272
'0:0:44.7,1.7278
'0:0:44.8,1.7288
'0:0:44.9,1.7303
'0:0:45.0,1.7344
'0:0:45.1,1.7368
'0:0:45.2,1.7408
'0:0:45.3,1.7424
'0:0:45.4,1.7430
'0:0:45.5,1.7434
'0:0:45.6,1.7438
'0:0:45.7,1.7441
'0:0:45.8,1.7445
'0:0:45.9,1.7447
'0:0:46.0,1.7447
'0:0:46.1,1.7444
'0:0:46.2,1.7447
'0:0:46.3,1.7447
'0:0:46.4,1.7448
'0:0:46.5,1.7450
'0:0:46.6,1.7452
'0:0:46.7,1.7455
'0:0:46.8,1.7462
'0:0:46.9,1.7468
'0:0:47.0,1.7474
'0:0:47.1,1.7481
'0:0:47.2,1.7489
'0:0:47.3,1.7495
'0:0:47.4,1.7501
'0:0:47.5,1.7504
'0:0:47.6,1.7504
'0:0:47.7,1.7504
'0:0:47.8,1.7501
'0:0:47.9,1.7499
'0:0:48.0,1.7498
'0:0:48.1,1.7494
'0:0:48.2,1.7492
'0:0:48.3,1.7488
'0:0:48.4,1.7484
'0:0:48.5,1.7479
'0:0:48.6,1.7477
'0:0:48.7,1.7472
'0:0:48.8,1.7465
'0:0:48.9,1.7461
'0:0:49.0,1.7455
'0:0:49.1,1.7452
'0:0:49.2,1.7451
'0:0:49.3,1.7448
'0:0:49.4,1.7444
'0:0:49.5,1.7440
'0:0:49.6,1.7435
'0:0:49.7,1.7431
'0:0:49.8,1.7428
'0:0:49.9,1.7425
'0:0:50.0,1.7422
'0:0:50.1,1.7417
'0:0:50.2,1.7415
'0:0:50.3,1.7413
'0:0:50.4,1.7411
'0:0:50.5,1.7407
'0:0:50.6,1.7403
'0:0:50.7,1.7404
'0:0:50.8,1.7430
'0:0:50.9,1.7451
'0:0:51.0,1.7457
'0:0:51.1,1.7455
'0:0:51.2,1.7454
'0:0:51.3,1.7448
'0:0:51.4,1.7441
'0:0:51.5,1.7438
'0:0:51.6,1.7432
'0:0:51.7,1.7430
'0:0:51.8,1.7427
'0:0:51.9,1.7422
'0:0:52.0,1.7421
'0:0:52.1,1.7421
'0:0:52.2,1.7418
'0:0:52.3,1.7414
'0:0:52.4,1.7410
'0:0:52.5,1.7407
'0:0:52.6,1.7404
'0:0:52.7,1.7401
'0:0:52.8,1.7397
'0:0:52.9,1.7390
'0:0:53.0,1.7386
'0:0:53.1,1.7380
'0:0:53.2,1.7377
'0:0:53.3,1.7373
'0:0:53.4,1.7371
'0:0:53.5,1.7367
'0:0:53.6,1.7363
'0:0:53.7,1.7361
'0:0:53.8,1.7359
'0:0:53.9,1.7356
'0:0:54.0,1.7354
'0:0:54.1,1.7350
'0:0:54.2,1.7353
'0:0:54.3,1.7356
'0:0:54.4,1.7376
'0:0:54.5,1.7376
'0:0:54.6,1.7371
'0:0:54.7,1.7368
'0:0:54.8,1.7367
'0:0:54.9,1.7364
'0:0:55.0,1.7363
'0:0:55.1,1.7359
'0:0:55.2,1.7359
'0:0:55.3,1.7356
'0:0:55.4,1.7354
'0:0:55.5,1.7351
'0:0:55.6,1.7347
'0:0:55.7,1.7347
'0:0:55.8,1.7344
'0:0:55.9,1.7343
'0:0:56.0,1.7343
