
Time,GSR
'0:0:49.8,2.9732
'0:0:49.9,3.0518
'0:0:50.0,3.0871
'0:0:50.1,3.1218
'0:0:50.2,3.2792
'0:0:50.3,3.1541
'0:0:50.4,3.1387
'0:0:50.5,3.1192
'0:0:50.6,3.1351
'0:0:50.7,3.1243
'0:0:50.8,3.1167
'0:0:50.9,3.1139
'0:0:51.0,3.1106
'0:0:51.1,3.1073
'0:0:51.2,3.1045
'0:0:51.3,3.1017
'0:0:51.4,3.0989
'0:0:51.5,3.0967
'0:0:51.6,3.0954
'0:0:51.7,3.0929
'0:0:51.8,3.0896
'0:0:51.9,3.0873
'0:0:52.0,3.0780
'0:0:52.1,2.9497
'0:0:52.2,2.9708
'0:0:52.3,3.0488
'0:0:52.4,3.1889
'0:0:52.5,3.1098
'0:0:52.6,3.0909
'0:0:52.7,3.0871
'0:0:52.8,3.0843
'0:0:52.9,3.0826
'0:0:53.0,3.0810
'0:0:53.1,3.0800
'0:0:53.2,3.0795
'0:0:53.3,3.0783
'0:0:53.4,3.0763
'0:0:53.5,3.0745
'0:0:53.6,3.0728
'0:0:53.7,3.0713
'0:0:53.8,3.0690
'0:0:53.9,3.0675
'0:0:54.0,3.0660
'0:0:54.1,3.0643
'0:0:54.2,3.0633
'0:0:54.3,3.0628
'0:0:54.4,3.0628
'0:0:54.5,3.0653
'0:0:54.6,3.0720
'0:0:54.7,3.0828
'0:0:54.8,3.0873
'0:0:54.9,2.9614
'0:0:55.0,3.0982
'0:0:55.1,3.2695
'0:0:55.2,3.1973
'0:0:55.3,3.2107
'0:0:55.4,3.2083
'0:0:55.5,3.1139
'0:0:55.6,3.1533
'0:0:55.7,3.2585
'0:0:55.8,3.3921
'0:0:55.9,3.2992
'0:0:56.0,3.2922
'0:0:56.1,3.2903
'0:0:56.2,3.2941
'0:0:56.3,3.2889
'0:0:56.4,3.2819
'0:0:56.5,3.2743
'0:0:56.6,3.2665
'0:0:56.7,3.2582
'0:0:56.8,3.2497
'0:0:56.9,3.2411
'0:0:57.0,3.2323
'0:0:57.1,3.2244
'0:0:57.2,3.2165
'0:0:57.3,3.2088
'0:0:57.4,3.2028
'0:0:57.5,3.1970
'0:0:57.6,3.1915
'0:0:57.7,3.1868
'0:0:57.8,3.1834
'0:0:57.9,3.1816
'0:0:58.0,3.1813
'0:0:58.1,3.1826
'0:0:58.2,3.1850
'0:0:58.3,3.1879
'0:0:58.4,3.1905
'0:0:58.5,3.1928
'0:0:58.6,3.1944
'0:0:58.7,3.1952
'0:0:58.8,3.1949
'0:0:58.9,3.1944
'0:0:59.0,3.1931
'0:0:59.1,3.1915
'0:0:59.2,3.1892
'0:0:59.3,3.1871
'0:0:59.4,3.1842
'0:0:59.5,3.1808
'0:0:59.6,3.1769
'0:0:59.7,3.1727
'0:0:59.8,3.1688
'0:0:59.9,3.1652
'0:1:0.0,3.1608
'0:1:0.1,3.1567
'0:1:0.2,3.1523
'0:1:0.3,3.1487
'0:1:0.4,3.1448
'0:1:0.5,3.1415
'0:1:0.6,3.1384
'0:1:0.7,3.1351
'0:1:0.8,3.1323
'0:1:0.9,3.1292
'0:1:1.0,3.1266
'0:1:1.1,3.1241
'0:1:1.2,3.1213
'0:1:1.3,3.1195
'0:1:1.4,3.1169
'0:1:1.5,3.1149
'0:1:1.6,3.1126
'0:1:1.7,3.1106
'0:1:1.8,3.1088
'0:1:1.9,3.1015
'0:1:2.0,2.9435
'0:1:2.1,2.9240
'0:1:2.2,3.0251
'0:1:2.3,3.1328
'0:1:2.4,3.2310
'0:1:2.5,3.1284
'0:1:2.6,3.1172
'0:1:2.7,3.1119
'0:1:2.8,3.1065
'0:1:2.9,3.1030
'0:1:3.0,3.0997
'0:1:3.1,3.0969
'0:1:3.2,3.0946
'0:1:3.3,3.0924
'0:1:3.4,3.0901
'0:1:3.5,3.0881
'0:1:3.6,3.0861
'0:1:3.7,3.0846
'0:1:3.8,3.0828
'0:1:3.9,3.0818
'0:1:4.0,3.0803
'0:1:4.1,3.0798
'0:1:4.2,3.0790
'0:1:4.3,3.0783
'0:1:4.4,3.0775
'0:1:4.5,3.0768
'0:1:4.6,3.0758
'0:1:4.7,3.0750
'0:1:4.8,3.0743
'0:1:4.9,3.0733
'0:1:5.0,3.0728
'0:1:5.1,3.0730
'0:1:5.2,3.0733
'0:1:5.3,3.0743
'0:1:5.4,3.0750
'0:1:5.5,3.0760
'0:1:5.6,3.0765
'0:1:5.7,3.0768
'0:1:5.8,3.0768
'0:1:5.9,3.0768
'0:1:6.0,3.0765
'0:1:6.1,3.0760
'0:1:6.2,3.0758
'0:1:6.3,3.0750
'0:1:6.4,3.0733
'0:1:6.5,3.0718
'0:1:6.6,3.0705
'0:1:6.7,3.0688
'0:1:6.8,3.0673
'0:1:6.9,3.0653
'0:1:7.0,3.0633
'0:1:7.1,3.0610
'0:1:7.2,3.0590
'0:1:7.3,3.0573
'0:1:7.4,3.0548
'0:1:7.5,3.0528
'0:1:7.6,3.0511
'0:1:7.7,3.0491
'0:1:7.8,3.0476
'0:1:7.9,3.0461
'0:1:8.0,3.0449
'0:1:8.1,3.0441
'0:1:8.2,3.0434
'0:1:8.3,3.0429
'0:1:8.4,3.0424
'0:1:8.5,3.0416
'0:1:8.6,3.0412
'0:1:8.7,3.0409
'0:1:8.8,3.0407
'0:1:8.9,3.0409
'0:1:9.0,3.0426
'0:1:9.1,3.0456
'0:1:9.2,3.0513
'0:1:9.3,3.0595
'0:1:9.4,3.0698
'0:1:9.5,3.0823
'0:1:9.6,3.0954
'0:1:9.7,3.1086
'0:1:9.8,3.1213
'0:1:9.9,3.1333
'0:1:10.0,3.1423
'0:1:10.1,3.1492
'0:1:10.2,3.1557
'0:1:10.3,3.1600
'0:1:10.4,3.1637
'0:1:10.5,3.1660
'0:1:10.6,3.1676
'0:1:10.7,3.1676
'0:1:10.8,3.1668
'0:1:10.9,3.1642
'0:1:11.0,3.1647
'0:1:11.1,3.1655
'0:1:11.2,3.1616
'0:1:11.3,3.1572
'0:1:11.4,3.1526
'0:1:11.5,3.1482
'0:1:11.6,3.1448
'0:1:11.7,3.1425
'0:1:11.8,3.1415
'0:1:11.9,3.1417
'0:1:12.0,3.1430
'0:1:12.1,3.1459
'0:1:12.2,3.1505
'0:1:12.3,3.1564
'0:1:12.4,3.1644
'0:1:12.5,3.1735
'0:1:12.6,3.1839
'0:1:12.7,3.1944
'0:1:12.8,3.2059
'0:1:12.9,3.2144
'0:1:13.0,3.2204
'0:1:13.1,3.2247
'0:1:13.2,3.2284
'0:1:13.3,3.2316
'0:1:13.4,3.2321
'0:1:13.5,3.2323
'0:1:13.6,3.2310
'0:1:13.7,3.2289
'0:1:13.8,3.2265
'0:1:13.9,3.2249
'0:1:14.0,3.2225
'0:1:14.1,3.2183
'0:1:14.2,3.2149
'0:1:14.3,3.2120
