Time, GSR
'0:1:34.3,4.7627
'0:1:34.4,4.7649
'0:1:34.5,4.7684
'0:1:34.6,4.7731
'0:1:34.7,4.7792
'0:1:34.8,4.7874
'0:1:34.9,4.7962
'0:1:35.0,4.8053
'0:1:35.1,4.8145
'0:1:35.2,4.8228
'0:1:35.3,4.8299
'0:1:35.4,4.8361
'0:1:35.5,4.8422
'0:1:35.6,4.8471
'0:1:35.7,4.8520
'0:1:35.8,4.8551
'0:1:35.9,4.8568
'0:1:36.0,4.8586
'0:1:36.1,4.8599
'0:1:36.2,4.8613
'0:1:36.3,4.8608
'0:1:36.4,4.8604
'0:1:36.5,4.8591
'0:1:36.6,4.8582
'0:1:36.7,4.8564
'0:1:36.8,4.8555
'0:1:36.9,4.8528
'0:1:37.0,4.8506
'0:1:37.1,4.8489
'0:1:37.2,4.8466
'0:1:37.3,4.8440
'0:1:37.4,4.8413
'0:1:37.5,4.8383
'0:1:37.6,4.8352
'0:1:37.7,4.8321
'0:1:37.8,4.8286
'0:1:37.9,4.8246
'0:1:38.0,4.8211
'0:1:38.1,4.8171
'0:1:38.2,4.8141
'0:1:38.3,4.8101
'0:1:38.4,4.8071
'0:1:38.5,4.8036
'0:1:38.6,4.7996
'0:1:38.7,4.7966
'0:1:38.8,4.7931
'0:1:38.9,4.7901
'0:1:39.0,4.7870
'0:1:39.1,4.7844
'0:1:39.2,4.7814
'0:1:39.3,4.7783
'0:1:39.4,4.7766
'0:1:39.5,4.7749
'0:1:39.6,4.7736
