,Epoch,HR,PC_HR,HR_MIN,HR_MAX,HRV,PC_HRV,HRV_MIN,HRV_MAX,BR,PC_BR,BR_MIN,BR_MAX,GSR,PC_GSR,GSR_MIN,GSR_MAX,Feedback
2019-03-19 04:32:30,13,92.33333333333333,7.480138896196138,92.0,93.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.402546666666662,189.68673275867098,5.3611,5.4465699999999995,4.0
2019-03-19 04:32:31,13,93.0,8.256168779923193,92.0,94.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.363919999999996,187.61555530210885,5.33069,5.399970000000001,4.0
2019-03-19 04:32:32,13,93.66666666666667,9.032198663650245,93.0,94.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.339633333333329,186.31329443323486,5.32711,5.3611,4.0
2019-03-19 04:32:33,13,94.33333333333333,9.808228547377281,94.0,95.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.332266666666662,185.91829079334855,5.32711,5.339,4.0
2019-03-19 04:32:34,13,95.0,10.584258431104336,94.0,96.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.322436666666662,185.39120222591657,5.301200000000001,5.339,4.0
2019-03-19 04:32:35,13,96.0,11.748303256694907,95.0,97.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.309886666666663,184.71826616068049,5.28946,5.339,4.0
2019-03-19 04:32:37,13,97.0,12.91234808228548,96.0,98.0,50.333333333333336,-21.714908349589628,50.0,51.0,15.0,91.55844155844157,15.0,15.0,5.453119999999996,192.39849530362793,5.28946,5.7687,4.0
2019-03-19 04:32:38,13,98.0,14.07639290787605,97.0,99.0,50.666666666666664,-21.196464034024,50.0,51.0,15.0,91.55844155844157,15.0,15.0,5.538673333333328,196.98589956666927,5.28946,5.7687,4.0
2019-03-19 04:32:39,13,98.66666666666667,14.852422791603107,98.0,99.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.588843333333327,199.67603521550566,5.43997,5.7687,4.0
2019-03-19 04:32:40,13,99.33333333333333,15.628452675330143,99.0,100.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.455763333333327,192.5402319038223,5.36946,5.55786,4.0
2019-03-19 04:32:41,13,100.0,16.404482559057197,99.0,101.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.382279999999994,188.6000259122869,5.33741,5.43997,4.0
2019-03-19 04:32:42,13,100.66666666666667,17.18051244278425,100.0,101.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.351846666666661,186.96817829592408,5.33741,5.36946,4.0
2019-03-19 04:32:43,13,100.0,16.404482559057197,98.0,101.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.34068666666666,186.36977459169813,5.33598,5.34867,4.0
2019-03-19 04:32:44,13,97.33333333333333,13.300363024148998,93.0,101.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.31596666666666,185.04427821459552,5.263249999999999,5.34867,4.0
2019-03-19 04:32:45,13,94.66666666666667,10.196243489240818,93.0,98.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.277099999999993,182.96023186116827,5.232069999999999,5.33598,4.0
2019-03-19 04:32:46,13,92.66666666666667,7.868153838059673,92.0,93.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.237233333333326,180.8225651041366,5.21638,5.263249999999999,4.0
2019-03-19 04:32:47,13,92.0,7.09212395433262,91.0,93.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.214503333333326,179.6037733302069,5.19506,5.232069999999999,4.0
2019-03-19 04:32:48,13,91.33333333333333,6.316094070605567,91.0,92.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.217036666666659,179.73961168600488,5.19506,5.23967,4.0
2019-03-19 04:32:49,13,92.0,7.09212395433262,91.0,94.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.2215999999999925,179.98429946111995,5.19506,5.23967,4.0
2019-03-19 04:32:50,13,94.0,9.420213605513764,91.0,97.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.216699999999993,179.72155948345807,5.18036,5.23967,4.0
2019-03-19 04:32:51,13,95.66666666666667,11.360288314831388,94.0,97.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.177776666666659,177.63447464049324,5.1229,5.23007,4.0
2019-03-19 04:32:52,13,95.66666666666667,11.360288314831388,94.0,97.0,51.0,-20.67801971845837,51.0,51.0,15.0,91.55844155844157,15.0,15.0,5.270146666666658,182.58739132143845,5.1229,5.50718,4.0
2019-03-19 04:32:54,14,93.33333333333333,8.64418372178671,93.0,94.0,51.333333333333336,-20.15957540289273,51.0,52.0,15.0,91.55844155844157,15.0,15.0,5.632306666666658,202.00655669083463,5.50718,5.798220000000001,3.0
2019-03-19 04:32:55,14,94.33333333333333,9.808228547377281,93.0,97.0,52.0,-19.122686771761472,51.0,53.0,15.0,91.55844155844157,15.0,15.0,5.620453333333326,201.370976173443,5.47162,5.798220000000001,3.0
2019-03-19 04:32:56,14,96.33333333333333,12.136318198558428,93.0,99.0,52.666666666666664,-18.085798140630214,52.0,53.0,15.0,91.55844155844157,15.0,15.0,5.513476666666659,195.63484413051506,5.47162,5.591520000000001,3.0
2019-03-19 04:32:57,14,98.0,14.07639290787605,97.0,99.0,53.0,-17.567353825064576,53.0,53.0,15.0,91.55844155844157,15.0,15.0,5.440769999999991,191.73628331911237,5.373399999999999,5.477289999999999,3.0
2019-03-19 04:32:58,14,98.33333333333333,14.464407849739569,98.0,99.0,53.0,-17.567353825064576,53.0,53.0,15.0,91.55844155844157,15.0,15.0,5.399589999999992,189.52819509868021,5.348080000000001,5.477289999999999,3.0
2019-03-19 04:32:59,14,98.66666666666667,14.852422791603107,98.0,100.0,53.0,-17.567353825064576,53.0,53.0,15.0,91.55844155844157,15.0,15.0,5.348173333333325,186.77121268001682,5.323040000000001,5.373399999999999,3.0
2019-03-19 04:33:00,14,99.66666666666667,16.016467617193676,98.0,101.0,53.333333333333336,-17.04890950949894,53.0,54.0,15.0,91.55844155844157,15.0,15.0,5.310149999999992,184.7323862002961,5.25933,5.348080000000001,3.0
