Time, GSR
'0:0:32.1,1.0542
'0:0:32.2,1.0540
'0:0:32.3,1.0536
'0:0:32.4,1.0532
'0:0:32.5,1.0529
'0:0:32.6,1.0526
'0:0:32.7,1.0522
'0:0:32.8,1.0519
'0:0:32.9,1.0516
'0:0:33.0,1.0513
'0:0:33.1,1.0510
'0:0:33.2,1.0507
'0:0:33.3,1.0504
'0:0:33.4,1.0500
'0:0:33.5,1.0497
'0:0:33.6,1.0493
'0:0:33.7,1.0492
'0:0:33.8,1.0490
'0:0:33.9,1.0485
'0:0:34.0,1.0483
'0:0:34.1,1.0480
'0:0:34.2,1.0478
'0:0:34.3,1.0476
'0:0:34.4,1.0472
'0:0:34.5,1.0472
'0:0:34.6,1.0470
'0:0:34.7,1.0467
'0:0:34.8,1.0464
'0:0:34.9,1.0461
'0:0:35.0,1.0461
'0:0:35.1,1.0457
'0:0:35.2,1.0452
'0:0:35.3,1.0450
'0:0:35.4,1.0451
'0:0:35.5,1.0449
'0:0:35.6,1.0449
'0:0:35.7,1.0449
'0:0:35.8,1.0450
'0:0:35.9,1.0451
'0:0:36.0,1.0453
'0:0:36.1,1.0455
'0:0:36.2,1.0462
'0:0:36.3,1.0465
'0:0:36.4,1.0470
'0:0:36.5,1.0476
'0:0:36.6,1.0478
'0:0:36.7,1.0481
'0:0:36.8,1.0478
'0:0:36.9,1.0476
'0:0:37.0,1.0477
'0:0:37.1,1.0474
'0:0:37.2,1.0472
'0:0:37.3,1.0468
'0:0:37.4,1.0464
'0:0:37.5,1.0461
'0:0:37.6,1.0458
'0:0:37.7,1.0454
'0:0:37.8,1.0453
'0:0:37.9,1.0451
'0:0:38.0,1.0449
'0:0:38.1,1.0446
'0:0:38.2,1.0443
'0:0:38.3,1.0440
'0:0:38.4,1.0438
'0:0:38.5,1.0432
'0:0:38.6,1.0432
'0:0:38.7,1.0429
'0:0:38.8,1.0425
'0:0:38.9,1.0423
'0:0:39.0,1.0422
'0:0:39.1,1.0419
'0:0:39.2,1.0418
'0:0:39.3,1.0414
'0:0:39.4,1.0412
'0:0:39.5,1.0411
'0:0:39.6,1.0409
'0:0:39.7,1.0409
'0:0:39.8,1.0409
'0:0:39.9,1.0410
'0:0:40.0,1.0409
'0:0:40.1,1.0407
'0:0:40.2,1.0405
'0:0:40.3,1.0406
'0:0:40.4,1.0405
'0:0:40.5,1.0405
'0:0:40.6,1.0405
'0:0:40.7,1.0403
'0:0:40.8,1.0401
'0:0:40.9,1.0397
'0:0:41.0,1.0398
'0:0:41.1,1.0398
'0:0:41.2,1.0399
'0:0:41.3,1.0403
'0:0:41.4,1.0405
'0:0:41.5,1.0406
'0:0:41.6,1.0405
'0:0:41.7,1.0403
'0:0:41.8,1.0404
'0:0:41.9,1.0405
'0:0:42.0,1.0404
'0:0:42.1,1.0401
'0:0:42.2,1.0401
'0:0:42.3,1.0401
'0:0:42.4,1.0401
'0:0:42.5,1.0400
'0:0:42.6,1.0401
'0:0:42.7,1.0401
'0:0:42.8,1.0400
'0:0:42.9,1.0398
'0:0:43.0,1.0396
'0:0:43.1,1.0396
'0:0:43.2,1.0395
'0:0:43.3,1.0393
'0:0:43.4,1.0391
'0:0:43.5,1.0393
'0:0:43.6,1.0391
'0:0:43.7,1.0392
'0:0:43.8,1.0395
'0:0:43.9,1.0396
'0:0:44.0,1.0401
'0:0:44.1,1.0403
'0:0:44.2,1.0404
'0:0:44.3,1.0406
'0:0:44.4,1.0408
'0:0:44.5,1.0408
'0:0:44.6,1.0407
'0:0:44.7,1.0410
'0:0:44.8,1.0410
'0:0:44.9,1.0408
'0:0:45.0,1.0410
'0:0:45.1,1.0410
'0:0:45.2,1.0409
'0:0:45.3,1.0406
'0:0:45.4,1.0404
'0:0:45.5,1.0401
'0:0:45.6,1.0397
'0:0:45.7,1.0393
'0:0:45.8,1.0390
'0:0:45.9,1.0388
'0:0:46.0,1.0386
'0:0:46.1,1.0384
'0:0:46.2,1.0382
'0:0:46.3,1.0379
'0:0:46.4,1.0377
'0:0:46.5,1.0375
'0:0:46.6,1.0376
'0:0:46.7,1.0375
'0:0:46.8,1.0376
'0:0:46.9,1.0375
'0:0:47.0,1.0377
'0:0:47.1,1.0380
'0:0:47.2,1.0382
'0:0:47.3,1.0385
'0:0:47.4,1.0392
'0:0:47.5,1.0400
'0:0:47.6,1.0400
'0:0:47.7,1.0400
'0:0:47.8,1.0400
'0:0:47.9,1.0400
'0:0:48.0,1.0398
'0:0:48.1,1.0397
'0:0:48.2,1.0395
'0:0:48.3,1.0391
'0:0:48.4,1.0389
'0:0:48.5,1.0386
'0:0:48.6,1.0383
'0:0:48.7,1.0379
'0:0:48.8,1.0376
'0:0:48.9,1.0372
'0:0:49.0,1.0369
'0:0:49.1,1.0367
'0:0:49.2,1.0364
'0:0:49.3,1.0360
'0:0:49.4,1.0352
'0:0:49.5,1.0324
'0:0:49.6,1.0266
'0:0:49.7,1.0231
'0:0:49.8,1.0263
'0:0:49.9,1.0334
'0:0:50.0,1.0536
'0:0:50.1,1.0575
'0:0:50.2,1.0234
'0:0:50.3,1.0315
'0:0:50.4,1.0187
'0:0:50.5,1.0304
'0:0:50.6,0.9934
'0:0:50.7,0.9511
'0:0:50.8,1.0198
'0:0:50.9,1.0409
'0:0:51.0,1.0584
'0:0:51.1,1.0319
'0:0:51.2,1.0319
'0:0:51.3,1.0338
'0:0:51.4,0.9666
'0:0:51.5,1.0198
'0:0:51.6,1.0608
'0:0:51.7,1.0694
'0:0:51.8,1.1268
'0:0:51.9,1.1222
'0:0:52.0,1.1360
'0:0:52.1,0.8995
'0:0:52.2,0.9541
'0:0:52.3,0.9837
'0:0:52.4,0.9422
'0:0:52.5,1.0991
'0:0:52.6,0.9899
'0:0:52.7,1.0094
'0:0:52.8,1.0753
'0:0:52.9,1.0851
'0:0:53.0,1.0460
'0:0:53.1,1.0212
'0:0:53.2,0.9867
'0:0:53.3,1.0389
